id_No,lake_name,source
1462,"WHITEWATER LAKE NEAR WHITEWATER, WI",usgs
1463,"RICE LAKE NEAR WHITEWATER, WI",usgs
1464,"PLEASANT LAKE NEAR LA GRANGE, WI",usgs
1465,"WIND LAKE AT OUTLET AT WIND LAKE, WI",usgs
1466,"WAUBEESEE LAKE AT WIND LAKE, WI",usgs
1467,"POTTER LAKE NEAR MUKWONAGO, WI",usgs
1468,"LONG (KEE NONG GO-MONG) LAKE AT WIND LAKE, WI",usgs
1469,"DENOON LAKE AT WIND LAKE, WI",usgs
1470,"MUSKEGO (BIG MUSKEGO) LAKE NEAR WIND LAKE, WI",usgs
1471,"LITTLE MUSKEGO LAKE AT MUSKEGO, WI",usgs
1472,"LAKE KEGONSA AT BARBER DRIVE NEAR STOUGHTON, WI",usgs
1473,MIDDLE GENESEE LAKE AT GENESEE LK RD NR OCONOMOWOC,usgs
1474,"MIDDLE GENESEE LAKE NEAR OCONOMOWOC, WI",usgs
1475,"COYLE POND AT STAFF GAGE NEAR CROSS PLAINS, WI",usgs
1476,"NAGAWICKA LAKE AT DELAFIELD, WI",usgs
1477,"SILVER LAKE NEAR OCONOMOWOC, WI",usgs
1478,"OCONOMOWOC LAKE NO. 1 (CENTER) AT OCONOMOWOC, WI",usgs
1479,"CENTER OF FOWLER LAKE AT OCONOMOWOC, WI",usgs
1480,"OKAUCHEE LAKE AT OKAUCHEE, WI",usgs
1481,"LAC LA BELLE AT OCONOMOWOC, WI",usgs
1482,"NORTH LAKE NEAR NORTH LAKE, WI",usgs
1483,"LAKE KEESUS NORTH BAY NEAR MERTON, WI",usgs
1484,"BEAR LAKE AT BEAR LK BEACH PARK AT N MUSKEGON, MI",usgs
1485,"CRYSTAL LAKE AT CRYSTAL, MI",usgs
1486,"DRUID LAKE NEAR HARTFORD, WI",usgs
1487,"PIKE LAKE NEAR HARTFORD, WI",usgs
1488,"SINISSIPPI LAKE OFF ANTHONY ISL @ HUSTISFORD, WI",usgs
1489,"BIG CEDAR LAKE NEAR WEST BEND, WI",usgs
1490,"LONG LAKE NEAR PORTAGE, WI",usgs
1491,"PARK LAKE (SITE 1) AT PARDEEVILLE, WI",usgs
1492,"REDSTONE LAKE NEAR LA VALLE, WI",usgs
1493,"LAKE PUCKAWAY AT MARQUETTE, WI",usgs
1494,"MONTELLO LAKE AT MONTELLO, WI",usgs
1495,"GREEN LAKE AT GREEN LAKE, WI",usgs
1496,"GREEN LAKE AT COUNTY TRUNK HWY A NR GREEN LAKE, WI",usgs
1497,"WOLF LAKE NEAR MOUNT CALVARY, WI",usgs
1498,"PATRICK LAKE NEAR GRAND MARSH, WI",usgs
1499,"NESHONOC LAKE AT WEST SALEM, WI",usgs
1500,"SHARON LAKE NEAR DAKOTA, WI",usgs
1501,"PLEASANT LAKE NEAR WESTFIELD, WI",usgs
1502,"CHILTON POND AT CHILTON, WI",usgs
1503,"LAKE MORRIS AT MOUNT MORRIS, WI",usgs
1504,"HILLS LAKE NEAR WILD ROSE, WI",usgs
1505,"LONG LAKE NEAR SAXEVILLE, WI",usgs
1506,"LAKE MITCHELL - CADILLAC AT CADILLAC, MI",usgs
1507,"CROOKED LAKE NEAR LAKE CITY, MI",usgs
1508,"BUGLE LAKE AT INDEPENDENCE, WI",usgs
1509,"HOUGHTON LAKE NR HOUGHTON LAKE HEIGHTS, MI",usgs
1510,"LAKE ST HELEN AT ST HELEN, MI",usgs
1511,"BEAR LAKE NEAR AMHERST, WI",usgs
1512,"VAN ETTEN LAKE AT OSCODA, MI",usgs
1513,"HIGGINS LAKE NEAR ROSCOMMON, MI",usgs
1514,"CRYSTAL LAKE AT STRUM, WI",usgs
1515,"ARBUTUS LAKE NEAR MAYFIELD, MI (WATER LEVELS)",usgs
1516,"North Lake, SW side, lower end, Pr. Is., MN (SW09)",usgs
1517,"SILVER LAKE NEAR GRAWN, MI (B)",usgs
1518,"BEAR LAKE NEAR KALKASKA, MI",usgs
1519,"MEAD LAKE WEST BAY NEAR WILLARD, WI",usgs
1520,"LOON LAKE NEAR SHAWANO, WI",usgs
1521,"BASS LAKE NEAR SHAWANO, WI",usgs
1522,"ELK LAKE NR ELK RAPIDS, MI",usgs
1523,"LAMOTTE LAKE NEAR SHAWANO, WI",usgs
1524,"BERRY LAKE NEAR SHAWANO, WI",usgs
1525,"ROUND LAKE NEAR SHAWANO, WI",usgs
1526,"GLEN LAKE NEAR GLEN ARBOR, MI",usgs
1527,"LEGEND LAKE SITE NUMBER 1 NEAR SHAWANO, WI",usgs
1528,"MOSHAWQUIT LAKE NEAR SHAWANO, WI",usgs
1529,"SPIRIT LAKE NEAR KESHENA, WI",usgs
1530,"OTSEGO LAKE NEAR GAYLORD, MI",usgs
1531,"INTERMEDIATE LAKE AT CENTRAL LAKE, MI",usgs
1532,"LAKE NOQUEBAY NEAR CRIVITZ, WI",usgs
1533,"WALLOON LAKE AT WALLOON LAKE, MI",usgs
1534,"AXEHANDLE LAKE NEAR CHETEK, WI",usgs
1535,"PINE LAKE NEAR CHETEK, WI",usgs
1536,"MC CASLIN LAKE NEAR LAKEWOOD, WI",usgs
1537,"CROOKED LAKE NEAR CONWAY, MI (WATER LEVELS)",usgs
1538,"OTTER LAKE AT ELCHO, WI",usgs
1539,"DEEP HOLE LAKE NEAR MOLE LAKE, WI",usgs
1540,"BALSAM LAKE OFF CEDAR ISLAND AT BALSAM LAKE, WI",usgs
1541,"DUCK LAKE NEAR MOLE LAKE, WI",usgs
1542,"OCQUEOC LAKE NR OCQUEOC, MI",usgs
1543,"LITTLE SAND LAKE-SITE NUMBER 2-NEAR MOLE LAKE, WI",usgs
1544,"HOLGATE LAKE AT PORTLAND, OR",usgs
1545,"LAKE CLARA NEAR TOMAHAWK, WI",usgs
1546,"WABIKON LAKE NEAR CRANDON, WI",usgs
1547,"DOUGLAS LAKE NEAR PELLSTON, MI",usgs
1548,"SILVER LAKE NEAR CUMBERLAND, WI",usgs
1549,"RED CEDAR LAKE (SOUTH END) AT MIKANA, WI",usgs
1550,"RED CEDAR LAKE AT MIKANA, WI",usgs
1551,"KIRBY LAKE (RAIN AND STAGE) NEAR CUMBERLAND, WI",usgs
1552,"BEAR LAKE AT DEEP HOLE NEAR HAUGEN, WI",usgs
1553,"BEAR LAKE NEAR HAZELHURST, WI",usgs
1554,"MORGAN LAKE NEAR FENCE, WI",usgs
1555,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",usgs
1556,"CLAM LAKE NEAR SIREN, WI",usgs
1557,"MUSKELLUNGE LAKE NEAR LAKE TOMAHAWK, WI",usgs
1558,"MINOCQUA LAKE AT STATE HIGHWAY 47 NEAR WOODRUFF,WI",usgs
1559,"ALMA LAKE NEAR ST. GERMAIN, WI",usgs
1560,"UPPER NINE MILE LAKE NEAR EAGLE RIVER, WI",usgs
1561,"HASKELL LAKE AT LAC DU FLAMBEAU, WI",usgs
1562,"LITTLE ARBOR VITAE LAKE NEAR WOODRUFF, WI",usgs
1563,"LITTLE ST. GERMAIN LAKE NEAR ST. GERMAIN, WI",usgs
1564,"MUSKELLUNGE LAKE NEAR OUTLET NEAR EAGLE RIVER, WI",usgs
1565,"HONEYSUCKLE LAKE NEAR EAGLE RIVER, WI",usgs
1566,"BUTTERNUT LAKE NEAR PARK FALLS, WI",usgs
1567,"VANDERCOOK LAKE NEAR WOODRUFF, WI",usgs
1568,"PLUM LAKE NEAR SAYNER, WI",usgs
1569,"LITTLE ROCK LAKE NEAR WOODRUFF, WI",usgs
1570,"STAR LAKE AT STAR LAKE, WI",usgs
1571,"MAX LAKE NEAR WOODRUFF, WI",usgs
1572,"REST LAKE AT CT HWY W DAM NR MANITOWISH WATERS, WI",usgs
1573,"MERCER LAKE AT MERCER, WI",usgs
1574,"WHITEFISH (BARDON) LAKE NEAR GORDON, WI",usgs
1575,"ROUND LAKE NEAR GORDON, WI",usgs
1576,"CLARK LAKE NEAR WATERSMEET, MI",usgs
1577,"MARTIN LAKE NEAR SWANZY, MI",usgs
1578,"HULBERT LAKE NEAR HULBERT, MI",usgs
1579,"EAST EIGHTMILE LAKE NEAR IRON RIVER, WI",usgs
1580,"SUNDAY LAKE AT WAKEFIELD, MI",usgs
1581,"L NEBAGAMON SE BAY (CENTER) @ LAKE NEBAGAMON, WI",usgs
1582,"GRAND SABLE LAKE NEAR GRAND MARAIS, MI",usgs
1583,"CLAUSEN SPRINGS LAKE NEAR KATHRYN, ND",usgs
1584,"UNNAMED LAKE, W. SIDE, AT RAFT, SE OF PINEWOOD, MN",usgs
1585,HARVEY WETLAND 2,usgs
1586,HARVEY WETLAND 1,usgs
1587,HARVEY WETLAND 3,usgs
1588,MADDOCK WETLAND 1,usgs
1589,MADDOCK WETLAND 2,usgs
1590,BERTHOLD WETLAND 2,usgs
1591,BERTHOLD WETLAND 1,usgs
1592,BERTHOLD WETLAND 6,usgs
1593,BERTHOLD WETLAND 7,usgs
1594,BERTHOLD WETLAND 8,usgs
1595,BERTHOLD WETLAND 9,usgs
1596,BERTHOLD WETLAND 5,usgs
1597,BERTHOLD WETLAND 3,usgs
1598,BERTHOLD WETLAND 4,usgs
1599,BERTHOLD WETLAND 10,usgs
1600,"McGREGOR LAKE AT McGREGOR, ND",usgs
1601,"LAKE OF THE WOODS, NW ANGLE FLOWAGE NR NW ANGLE,MN",usgs
1602,"LK OF THE WOODS,STURGEON CHAN,W.OF CYCLONE IS. ONT",usgs
1603,"LK OF THE WOODS,FLAG IS. CHANN, NW OF FLAG IS,MN",usgs
1604,"LK OF THE WOODS,CANADIAN CHAN,NW OF CYCLONE IS,ONT",usgs
1605,"LAKE OF THE WOODS, TUG CHANNEL, NR BUNTINGS PT,ONT",usgs
1606,"LAGO GUAJATACA AT DAMSITE NR QUEBRADILLAS, PR",usgs
1607,"LAGO REGULADOR DE ISABELA NR HWY 112 ISABELA, PR",usgs
1608,"LAGO GARZAS NR ADJUNTAS, PR",usgs
1609,"LAGO ADJUNTAS NR ADJUNTAS, PR",usgs
1610,"LAGO VIVI NR UTUADO, PR",usgs
1611,"LAGO CAONILLAS AT DAMSITE NR UTUADO, PR",usgs
1612,"LAGO DOS BOCAS AT DAMSITE NR UTUADO, PR",usgs
1613,"LAGO EL GUINEO AT DAMSITE NR VILLALBA, PR",usgs
1614,"LAGO DE MATRULLAS AT DAMSITE NR OROCOVIS, PR",usgs
1615,"LAGO CARITE AT GATE TOWER NR CAYEY, PR",usgs
1616,"LAGO CARITE AT SPILLWAY, PR",usgs
1617,"REPRESA DE COMERIO 2 BLW COMERIO, PR",usgs
1618,"LAGO LA PLATA AT DAMSITE NR TOA ALTA, PR",usgs
1619,"LAGO DE CIDRA AT DAMSITE NR CIDRA, PR",usgs
1620,"LAGO LAS CURIAS AT DAMSITE NR RIO PIEDRAS, PR",usgs
1621,"LAGO LOIZA AT DAMSITE NR TRUJILLO ALTO, PR",usgs
1622,"LAGO FAJARDO NEAR VAPOR, PR",usgs
1623,"LAGO ICACOS AT DAMSITE, PR",usgs
1624,"LAGO BLANCO NEAR NAGUABO, PR",usgs
1625,"LAGO PATILLAS AT DAMSITE NR PATILLAS, PR",usgs
1626,"LAGO MELANIA NR GUAYAMA, PR",usgs
1627,"LAGO COAMO NR LOS LLANOS, PR",usgs
1628,"LAGO TOA VACA AT DAMSITE NR VILLALBA, PR",usgs
1629,"LAGO GUAYABAL AT DAMSITE NR JUANA DIAZ, PR",usgs
1630,"LAGO ANA MARIA AT HACIENDA ANA MARIA, PR",usgs
1631,"LAGO CERRILLOS AT DAMSITE NR PONCE, PR",usgs
1632,"LAGO LUCCHETTI AT DAMSITE NR YAUCO, PR",usgs
1633,"LAGO LOCO AT DAMSITE NR YAUCO, PR",usgs
1634,"LAGO YAHUECAS NR ADJUNTAS, PR",usgs
1635,"LAGO GUAYO AT DAMSITE NR CASTANER, PR",usgs
1636,"LAGO PRIETO NR ADJUNTAS, PR",usgs
1637,"LAGO DAGUEY ABV ANASCO, PR",usgs
1638,Starodubtsov,grealm
1639,Cinco de Noviembre,grealm
1640,San Andres,grealm
1641,Mobye,grealm
1642,Pasak Chonlasit,grealm
1643,Baishan,grealm
1644,Wuqiangxi,grealm
1645,Gehe Yanshuiku,grealm
1646,Inarinjarvi,grealm
1647,Kureisk,grealm
1648,Kubesnkoye,grealm
1649,Thaphanseik,grealm
1650,Thale Luang,grealm
1651,Almatti,grealm
1652,Tungabhadra,grealm
1653,Cyohoha-sud,grealm
1654,Eyasi,grealm
1655,Ihema,grealm
1656,Chilwa,grealm
1657,Fitri,grealm
1658,Abaya,grealm
1659,Jebel Aulia,grealm
1660,Itezhi Tezhi,grealm
1661,Melka Wakena,grealm
1662,Adhaim,grealm
1663,Hammar (1),grealm
1664,Dukan,grealm
1665,Keban,grealm
1666,Karkheh,grealm
1667,Batman,grealm
1668,Flaming Gorge,grealm
1669,Bull Shoals,grealm
1670,Eufaula,grealm
1671,Texoma,grealm
1672,Norris,grealm
1673,Table Rock,grealm
1674,Harry S Truman,grealm
1675,Hammar (2),grealm
1676,Habbaniyah,grealm
1677,Kentucky,grealm
1678,Ouachita,grealm
1679,Montreal,grealm
1680,Hungry Horse,grealm
1681,Upemba,grealm
1682,Hume,grealm
1683,Cardiel,grealm
1684,Brokopondo,grealm
1685,Dez,grealm
1686,Minto (2),grealm
1687,Minchumina,grealm
1688,Chakchamna,grealm
1689,Gilgel Gibe III,grealm
1690,Aral Sea (2),grealm
1691,Hammar (4),grealm
1692,Madaba Grande,grealm
1693,Shui Feng,grealm
1694,Nuozhadu,grealm
1695,Xiaowan,grealm
1696,Manicougan,grealm
1697,Grande Riviere I,grealm
1698,Iepe,grealm
1699,Vygozero,grealm
1700,Boguchany,grealm
1701,Paijanne,grealm
1702,Yathkyed,grealm
1703,Southern Indian,grealm
1704,Martre,grealm
1705,Iliama,grealm
1706,Becherof,grealm
1707,Baird Inlet,grealm
1708,Zhelin,grealm
1709,Ertan,grealm
1710,Xiaolangdi,grealm
1711,Zhexi,grealm
1712,Tehri,grealm
1713,Bansagar,grealm
1714,Sheksna,grealm
1715,Beloye (1),grealm
1716,Lam Pao,grealm
1717,Grande Riviere III,grealm
1718,Nettiling,grealm
1719,Reindeer,grealm
1720,Dubawnt,grealm
1721,Amadjuak,grealm
1722,Athabasca,grealm
1723,Baker,grealm
1724,Great Slave,grealm
1725,Great Bear,grealm
1726,Wollaston,grealm
1727,Kasba,grealm
1728,Aberdeen,grealm
1729,Claire,grealm
1730,Nueltin,grealm
1731,Napaktuluk,grealm
1732,Gods,grealm
1733,Tehek,grealm
1734,Dore,grealm
1735,Mallery,grealm
1736,Hardisty,grealm
1737,Aylmer,grealm
1738,Forde,grealm
1739,Keller,grealm
1740,Schultz,grealm
1741,Carey,grealm
1742,Champlain,grealm
1743,Colhue Huapi,grealm
1744,Argentino,grealm
1745,Viedma,grealm
1746,Vueltosa,grealm
1747,Istadehye,grealm
1748,Orba,grealm
1749,SongHua,grealm
1750,Srisailam,grealm
1751,Indrawati,grealm
1752,Jabbul (1),grealm
1753,Thuy Dien,grealm
1754,Taupo,grealm
1755,Narran,grealm
1756,Eildon,grealm
1757,Balaton,grealm
1758,Krasnooskol,grealm
1759,Saratov,grealm
1760,Promissao,grealm
1761,Sao Simao,grealm
1762,Manso,grealm
1763,Jose Richa,grealm
1764,Paraibuna,grealm
1765,Balbina,grealm
1766,Rupanco,grealm
1767,Junin,grealm
1768,Kinbasket,grealm
1769,Lower Arrow,grealm
1770,Nipigon,grealm
1771,Koocanusa,grealm
1772,Bear (2),grealm
1773,FD Roosevelt,grealm
1774,Ozarks,grealm
1775,Bankim,grealm
1776,Quiminha,grealm
1777,Bagre,grealm
1778,Kikuletwa,grealm
1779,Burullus,grealm
1780,Burigi,grealm
1781,Oro,grealm
1782,Migriggyangzham,grealm
1783,Dogai Coring,grealm
1784,Manas,grealm
1785,Ngoring,grealm
1786,Quagan,grealm
1787,Daye,grealm
1788,Cha-jih,grealm
1789,Ang-tzu,grealm
1790,Dogen,grealm
1791,Towuti,grealm
1792,El'ton,grealm
1793,Inder,grealm
1794,Sarykamyshskoye,grealm
1795,Jehil,grealm
1796,Atitlan,grealm
1797,Neusiedl,grealm
1798,Little Quill,grealm
1799,Enriquillo,grealm
1800,Kagalurpak,grealm
1801,Chikuminuk,grealm
1802,Chauekuktuli,grealm
1803,Poopo,grealm
1804,Arapa,grealm
1805,Three Gorges,grealm
1806,Zaysan,grealm
1807,Toktogul,grealm
1808,Ust-Ilimskoye,grealm
1809,Bolshoy Uvat,grealm
1810,Tsimlyanskoye,grealm
1811,Tshchikskoye (1),grealm
1812,Volgogradskoye,grealm
1813,Sayano-Shushenskoye,grealm
1814,Kayrakkumskoye (1),grealm
1815,Aydarkul,grealm
1816,Hjarbaek,grealm
1817,Sniardwy,grealm
1818,Pyhajarvi (2),grealm
1819,Kanevskoye,grealm
1820,Kakhovskoye,grealm
1821,Tobin,grealm
1822,Victoria (3),grealm
1823,North Knife,grealm
1824,Seul,grealm
1825,Low,grealm
1826,Gouin,grealm
1827,Pipmuacan,grealm
1828,Falcon,grealm
1829,Angostura (1),grealm
1830,Oahe,grealm
1831,Sidney Lanier,grealm
1832,Cascade,grealm
1833,Sam Rayburn,grealm
1834,Toledo Bend,grealm
1835,Fort Peck,grealm
1836,Sakakawea,grealm
1837,Todos Los Santos,grealm
1838,Saitlan,grealm
1839,Krasnoyarskoye,grealm
1840,Vilyuyskoye,grealm
1841,Bratskoye,grealm
1842,Votkinskoye,grealm
1843,Kamskoye,grealm
1844,Verkoneye,grealm
1845,Ondozero,grealm
1846,Nizhnekamsk,grealm
1847,Gorkovskoye,grealm
1848,Kuybyshevskoye,grealm
1849,Novosibirskoye,grealm
1850,Oulujarvi,grealm
1851,Koitere,grealm
1852,Saimmaa,grealm
1853,Rijkavesi,grealm
1854,Mjosa,grealm
1855,Talbot,grealm
1856,Cedar,grealm
1857,Smallwood,grealm
1858,Utikuma,grealm
1859,Williston,grealm
1860,Grande Riviere II,grealm
1861,Sipiwesk,grealm
1862,Grande Riviere IV,grealm
1863,Ziway,grealm
1864,Amboseli,grealm
1865,Kinkony,grealm
1866,Faguibine,grealm
1867,Rkiz,grealm
1868,Shiroro,grealm
1869,Sterkfontein,grealm
1870,Mtera,grealm
1871,Pangong,grealm
1872,Gandhi,grealm
1873,Vallabh,grealm
1874,Karai,grealm
1875,Hammar (3),grealm
1876,Tarbela,grealm
1877,Manchar,grealm
1878,Noi,grealm
1879,Eyre,grealm
1880,Torrens,grealm
1881,Victoria (2),grealm
1882,Alexandrina,grealm
1883,Albert (2),grealm
1884,Ercek,grealm
1885,Karakaya,grealm
1886,Badajos,grealm
1887,Sobradinho,grealm
1888,Grajau,grealm
1889,Vermelha,grealm
1890,Araros,grealm
1891,Passo Pundo,grealm
1892,Emborcacao,grealm
1893,Itumbiara,grealm
1894,Peixoto,grealm
1895,Nova Ponte,grealm
1896,Chad,grealm
1897,Mweru,grealm
1898,Tanganyika,grealm
1899,Nasser,grealm
1900,Tana,grealm
1901,Volta,grealm
1902,Naivasha,grealm
1903,Turkana,grealm
1904,Malawi,grealm
1905,Chiuta,grealm
1906,Cabora Bassa,grealm
1907,Kainji,grealm
1908,Rukwa,grealm
1909,Victoria (1),grealm
1910,Kyoga,grealm
1911,Kwania,grealm
1912,Kariba,grealm
1913,Kafue,grealm
1914,Kajakai,grealm
1915,Tonle,grealm
1916,Gaoyou,grealm
1917,Hulun (1),grealm
1918,Bosten,grealm
1919,Hongze,grealm
1920,La-ang,grealm
1921,Ulungar,grealm
1922,Urmia (1),grealm
1923,Tharthar,grealm
1924,Mosul,grealm
1925,Chardarinskoye,grealm
1926,Kapchagayskoye,grealm
1927,Caspian,grealm
1928,Sasykkol,grealm
1929,Zhalauly (1),grealm
1930,Balkhash (1),grealm
1931,Aral Sea (3),grealm
1932,Issyk-kul,grealm
1933,Hovs-Gol,grealm
1934,Har (2),grealm
1935,Dorgon,grealm
1936,Chukchagirskoye,grealm
1937,Zeyaskoye,grealm
1938,Khanka,grealm
1939,Chany,grealm
1940,Baikal,grealm
1941,Kara,grealm
1942,Aral Sea (1),grealm
1943,Nicaragua,grealm
1944,Peipus,grealm
1945,Ijsselmeer,grealm
1946,Ladoga,grealm
1947,Rybinksoye,grealm
1948,Onegh,grealm
1949,Vanern,grealm
1950,Beysehir,grealm
1951,Sivash,grealm
1952,Kremenshugskoye,grealm
1953,Kiyevskoye,grealm
1954,Windsor,grealm
1955,Diefenbaker,grealm
1956,Primrose,grealm
1957,St. Jean,grealm
1958,Winnipegosis,grealm
1959,Winnipeg,grealm
1960,Manitoba,grealm
1961,Lesser Slave,grealm
1962,Woods,grealm
1963,Erie,grealm
1964,Ontario,grealm
1965,Michigan,grealm
1966,Huron,grealm
1967,Superior (1),grealm
1968,Dale Hollow,grealm
1969,Salton,grealm
1970,Powell,grealm
1971,Winnebago,grealm
1972,Yellowstone,grealm
1973,Chiquita,grealm
1974,Mangueira,grealm
1975,Itaipu,grealm
1976,Guri,grealm
1977,Abitibi,hydroweb
1978,Aqqikol-hu,hydroweb
1979,Barun-torey,hydroweb
1980,Bienville,hydroweb
1981,Big-trout,hydroweb
1982,Birch,hydroweb
1983,Biwa-ko,hydroweb
1984,Bodensee,hydroweb
1985,Buffalo,hydroweb
1986,Cerros-colorados,hydroweb
1987,Chishi,hydroweb
1988,Chocon,hydroweb
1989,Chukochye,hydroweb
1990,Claire,hydroweb
1991,Dorsoidong-co,hydroweb
1992,Erichsen,hydroweb
1993,Faber,hydroweb
1994,Garry,hydroweb
1995,Gyaring-co,hydroweb
1996,Hoh-xil-hu,hydroweb
1997,Hong,hydroweb
1998,Hottah,hydroweb
1999,Leman,hydroweb
2000,Neuchatel,hydroweb
2001,Orba-co,hydroweb
2002,Ranco,hydroweb
2003,Yamzho-yumco,hydroweb
2004,"HARTWELL LAKE NEAR HARTWELL, GA",usgs
2005,"LAKE THURMOND NEAR CLARKS HILL, SC",usgs
2006,"DEEP CREEK LAKE NEAR THAYERVILLE, MD",usgs
2007,ONONDAGA RESERVOIR NEAR NEDROW NY,usgs
2008,"JACKSON LAKE NEAR MORAN, WY",usgs
2009,LAKE OWYHEE NEAR NYSSA OR,usgs
2010,UNITY RESERVOIR NEAR UNITY OR,usgs
2011,Abitibi,hydroweb
2012,Aqqikol-hu,hydroweb
2013,Barun-torey,hydroweb
2014,Bienville,hydroweb
2015,Big-trout,hydroweb
2016,Birch,hydroweb
2017,Biwa-ko,hydroweb
2018,Bodensee,hydroweb
2019,Buffalo,hydroweb
2020,Cerros-colorados,hydroweb
2021,Chishi,hydroweb
2022,Chocon,hydroweb
2023,Chukochye,hydroweb
2024,Claire,hydroweb
2025,Dorsoidong-co,hydroweb
2026,Erichsen,hydroweb
2027,Faber,hydroweb
2028,Garry,hydroweb
2029,Gyaring-co,hydroweb
2030,Hoh-xil-hu,hydroweb
2031,Hong,hydroweb
2032,Hottah,hydroweb
2033,Leman,hydroweb
2034,Neuchatel,hydroweb
2035,Orba-co,hydroweb
2036,Ranco,hydroweb
2037,Yamzho-yumco,hydroweb
2038,"HARTWELL LAKE NEAR HARTWELL, GA",usgs
2039,"LAKE THURMOND NEAR CLARKS HILL, SC",usgs
2040,"DEEP CREEK LAKE NEAR THAYERVILLE, MD",usgs
2041,ONONDAGA RESERVOIR NEAR NEDROW NY,usgs
2042,"JACKSON LAKE NEAR MORAN, WY",usgs
2043,LAKE OWYHEE NEAR NYSSA OR,usgs
2044,UNITY RESERVOIR NEAR UNITY OR,usgs
2045,Kralkizi,grealm
2046,Jinping I,grealm
2047,Er Rosieres,grealm
2048,Millenium,grealm
2049,Baringo,grealm
2050,Bogoria,grealm
2051,Clark,grealm
2052,Kenai,grealm
2053,Strandline,grealm
2054,Berg,grealm
2055,Huangdeng,grealm
2056,Lucerne,hydroweb
2057,Mai-ndombe,hydroweb
2058,Tumba,hydroweb
2059,"UNNAMED POND AT DAFB AT DOVER, DE",usgs
2060,LAKE ONTARIO AT NINEMILE POINT NEAR WEBSTER NY,usgs
2061,"USCOE Lk Texoma nr Denison, TX",usgs
2062,"USCOE Pat Mayse Lk nr Chicota, TX",usgs
2063,"LCRA Lk Travis nr Austin, TX",usgs
2064,LAKE MINNETONKA ABV GRAYS BAY OTLT IN MINNETONKA,usgs
2065,Poopo_27.0,grealm
2066,Srisailam_27.0,grealm
2067,Jebel Aulia_10.0,grealm
2068,Jebel Aulia_35.0,grealm
2069,Srisailam_10.0,grealm
2070,Poopo_10.0,grealm
2071,Fitri,hydroweb
2072,Srednee-kuyto,hydroweb
2073,Syamozero,hydroweb
2074,Umbozero,hydroweb
2075,Vodlozero,hydroweb
2076,Razelm,hydroweb
2077,LK ONTARIO AT BREAKWATER LIGHT 2 NR FAIR HAVEN NY,usgs
